id,label,label_str,source,category,duplicate_group,fold
article_2622,1,Clickbait,VietNamNet,Chính trị & An ninh,3093,3
article_2630,0,Non-clickbait,VietNamNet,Chính trị & An ninh,1835,3
article_2631,0,Non-clickbait,VietNamNet,Chính trị & An ninh,1836,3
article_2638,1,Clickbait,VietNamNet,Chính trị & An ninh,1841,3
article_2640,0,Non-clickbait,VietNamNet,Chính trị & An ninh,1843,3
article_2642,1,Clickbait,VietNamNet,Chính trị & An ninh,3099,3
article_2645,1,Clickbait,SaoStar,Công nghệ & Khoa học,3101,3
article_2657,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1857,3
article_2658,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1858,3
article_2660,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1860,3
article_2668,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1862,3
article_2671,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1864,3
article_2672,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1865,3
article_2673,0,Non-clickbait,24h,Other,1866,3
article_2692,1,Clickbait,24h,Other,3110,3
article_2697,0,Non-clickbait,24h,Other,1877,3
article_2701,1,Clickbait,24h,Other,3114,3
article_2709,0,Non-clickbait,Báo Mới,Other,1888,3
article_2710,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1889,3
article_2711,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1890,3
article_2723,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1902,3
article_2730,0,Non-clickbait,Báo Mới,Other,1906,3
article_2734,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1909,3
article_2738,0,Non-clickbait,Báo Mới,Other,1912,3
article_2744,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1918,3
article_2750,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1924,3
article_2766,0,Non-clickbait,VnExpress,Other,3126,3
article_2767,0,Non-clickbait,VnExpress,Other,1927,3
article_2770,0,Non-clickbait,VnExpress,Other,1929,3
article_2774,1,Clickbait,VnExpress,Other,1930,3
article_2780,1,Clickbait,VnExpress,Other,1932,3
article_2781,0,Non-clickbait,VnExpress,Other,1933,3
article_2783,1,Clickbait,VnExpress,Other,3132,3
article_2784,0,Non-clickbait,VnExpress,Other,1934,3
article_2787,1,Clickbait,VnExpress,Other,3134,3
article_2790,1,Clickbait,VnExpress,Other,1936,3
article_2792,1,Clickbait,VnExpress,Other,3136,3
article_2801,1,Clickbait,VnExpress,Other,3142,3
article_2806,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,1942,3
article_2814,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,1950,3
article_2817,0,Non-clickbait,Tuổi Trẻ,Quốc tế,1952,3
article_2845,1,Clickbait,Thanh Niên,Other,3153,3
article_2851,0,Non-clickbait,Thanh Niên,Other,1975,3
article_2856,1,Clickbait,Thanh Niên,Other,3157,3
article_2862,0,Non-clickbait,Thanh Niên,Other,1981,3
article_2863,0,Non-clickbait,Thanh Niên,Other,1982,3
article_2865,0,Non-clickbait,Thanh Niên,Other,1983,3
article_2870,1,Clickbait,Thanh Niên,Chính trị & An ninh,3161,3
article_2873,0,Non-clickbait,Thanh Niên,Other,1988,3
article_2886,1,Clickbait,VietNamNet,Xe & Vận tải,3163,3
article_2887,1,Clickbait,VietNamNet,Xe & Vận tải,3164,3
article_2894,0,Non-clickbait,VietNamNet,Xe & Vận tải,2000,3
article_2903,1,Clickbait,VietNamNet,Xe & Vận tải,2002,3
article_2905,1,Clickbait,VietNamNet,Xe & Vận tải,2003,3
article_2913,1,Clickbait,VietNamNet,Xe & Vận tải,3174,3
article_2931,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,3182,3
article_2944,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3185,3
article_2952,1,Clickbait,24h,Other,3189,3
article_2955,1,Clickbait,24h,Other,2019,3
article_2957,1,Clickbait,24h,Other,3191,3
article_2963,1,Clickbait,24h,Other,3194,3
article_2964,1,Clickbait,24h,Other,3195,3
article_2968,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3197,3
article_2975,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3201,3
article_2981,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025,3
article_2988,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2029,3
article_2997,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3210,3
article_2999,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3212,3
article_3006,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2036,3
article_3007,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2037,3
article_3008,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3215,3
article_3010,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3216,3
article_3014,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2039,3
article_3015,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2040,3
article_3028,0,Non-clickbait,VnExpress,Other,2049,3
article_3033,0,Non-clickbait,VnExpress,Other,2051,3
article_3039,0,Non-clickbait,VnExpress,Other,2056,3
article_3040,1,Clickbait,VnExpress,Other,3221,3
article_3055,0,Non-clickbait,VnExpress,Other,2066,3
article_3059,0,Non-clickbait,VnExpress,Other,2067,3
article_3060,0,Non-clickbait,VnExpress,Other,2068,3
article_3071,0,Non-clickbait,VnExpress,Other,2075,3
article_3084,1,Clickbait,Tuổi Trẻ,Other,3230,3
article_3087,0,Non-clickbait,Tuổi Trẻ,Other,2087,3
article_3091,1,Clickbait,Thanh Niên,Other,3232,3
article_3094,1,Clickbait,Thanh Niên,Other,2091,3
article_3098,0,Non-clickbait,Thanh Niên,Other,2094,3
article_3100,0,Non-clickbait,Thanh Niên,Other,2096,3
article_3102,0,Non-clickbait,Thanh Niên,Other,2097,3
article_3103,0,Non-clickbait,Thanh Niên,Other,2098,3
article_3108,0,Non-clickbait,Thanh Niên,Other,2102,3
article_3113,0,Non-clickbait,Thanh Niên,Other,2106,3
article_3117,1,Clickbait,Thanh Niên,Other,3238,3
article_3120,0,Non-clickbait,Thanh Niên,Other,2110,3
article_3125,0,Non-clickbait,Thanh Niên,Other,2113,3
article_3138,0,Non-clickbait,VietNamNet,Other,2118,3
article_3139,1,Clickbait,VietNamNet,Other,2119,3
article_3146,1,Clickbait,VietNamNet,Other,3250,3
article_3155,1,Clickbait,VietNamNet,Other,2131,3
article_3171,1,Clickbait,24h,Giải trí & Showbiz,3260,3
article_3185,0,Non-clickbait,24h,Giải trí & Showbiz,2140,3
article_3186,0,Non-clickbait,24h,Giải trí & Showbiz,2141,3
article_3189,0,Non-clickbait,24h,Giải trí & Showbiz,2143,3
article_3199,0,Non-clickbait,24h,Giải trí & Showbiz,2150,3
article_3202,1,Clickbait,24h,Giải trí & Showbiz,3268,3
article_3205,1,Clickbait,24h,Giải trí & Showbiz,3270,3
article_3216,1,Clickbait,24h,Giải trí & Showbiz,2158,3
article_3225,1,Clickbait,24h,Giải trí & Showbiz,3280,3
article_3226,0,Non-clickbait,24h,Giải trí & Showbiz,2162,3
article_3246,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2174,3
article_3247,0,Non-clickbait,Báo Mới,Other,2175,3
article_3262,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2183,3
article_3271,0,Non-clickbait,Báo Mới,Other,2192,3
article_3279,0,Non-clickbait,VnExpress,Other,2198,3
article_3288,1,Clickbait,VnExpress,Other,3296,3
article_3290,0,Non-clickbait,VnExpress,Other,2202,3
article_3294,0,Non-clickbait,VnExpress,Other,2205,3
article_3300,0,Non-clickbait,VnExpress,Other,2210,3
article_3304,1,Clickbait,VnExpress,Other,3298,3
article_3309,0,Non-clickbait,VnExpress,Other,2215,3
article_3310,0,Non-clickbait,VnExpress,Other,2216,3
article_3311,1,Clickbait,VnExpress,Other,3299,3
article_3313,1,Clickbait,VnExpress,Other,3300,3
article_3323,1,Clickbait,VnExpress,Other,3301,3
article_3327,1,Clickbait,VnExpress,Other,2227,3
article_3333,1,Clickbait,VnExpress,Other,3303,3
article_3347,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3306,3
article_3357,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2244,3
article_3368,1,Clickbait,Thanh Niên,Other,2251,3
article_3380,0,Non-clickbait,Thanh Niên,Other,2256,3
article_3391,0,Non-clickbait,Thanh Niên,Other,2265,3
article_3395,0,Non-clickbait,Thanh Niên,Other,2266,3
article_3403,0,Non-clickbait,Thanh Niên,Other,2271,3
article_3414,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3330,3
article_3416,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3331,3
article_3426,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3333,3
article_3436,0,Non-clickbait,24h,Xe & Vận tải,2284,3
article_3442,0,Non-clickbait,24h,Xe & Vận tải,2287,3
article_3445,1,Clickbait,24h,Xe & Vận tải,2288,3
article_3454,1,Clickbait,24h,Xe & Vận tải,3339,3
article_3460,1,Clickbait,24h,Xe & Vận tải,3341,3
article_3462,0,Non-clickbait,24h,Xe & Vận tải,2296,3
article_3468,0,Non-clickbait,Báo Mới,Xe & Vận tải,2301,3
article_3470,0,Non-clickbait,Báo Mới,Xe & Vận tải,2302,3
article_3497,0,Non-clickbait,Báo Mới,Xe & Vận tải,2326,3
article_3502,0,Non-clickbait,Báo Mới,Xe & Vận tải,2331,3
article_3505,0,Non-clickbait,Báo Mới,Xe & Vận tải,2334,3
article_3512,0,Non-clickbait,Báo Mới,Xe & Vận tải,3346,3
article_3517,0,Non-clickbait,Tuổi Trẻ,Other,2343,3
article_3519,0,Non-clickbait,Tuổi Trẻ,Other,2345,3
article_3521,1,Clickbait,Tuổi Trẻ,Chính trị & An ninh,3348,3
article_3531,0,Non-clickbait,VietNamNet,Other,2349,3
article_3534,0,Non-clickbait,VietNamNet,Other,2351,3
article_3551,0,Non-clickbait,VietNamNet,Other,2361,3
article_3553,0,Non-clickbait,VietNamNet,Other,2362,3
article_3558,0,Non-clickbait,VietNamNet,Other,2363,3
article_3561,0,Non-clickbait,24h,Xe & Vận tải,2366,3
article_3563,1,Clickbait,24h,Xe & Vận tải,3350,3
article_3569,0,Non-clickbait,24h,Xe & Vận tải,2370,3
article_3581,0,Non-clickbait,24h,Xe & Vận tải,2380,3
article_3583,0,Non-clickbait,24h,Xe & Vận tải,2382,3
article_3586,0,Non-clickbait,Báo Mới,Other,2384,3
article_3588,0,Non-clickbait,Báo Mới,Other,2386,3
article_3594,0,Non-clickbait,Báo Mới,Other,2391,3
article_3595,1,Clickbait,Báo Mới,Other,3356,3
article_3596,0,Non-clickbait,Báo Mới,Other,2392,3
article_3598,0,Non-clickbait,Báo Mới,Other,2394,3
article_3603,0,Non-clickbait,Báo Mới,Other,2399,3
article_3615,0,Non-clickbait,Báo Mới,Other,2411,3
article_3616,0,Non-clickbait,Báo Mới,Other,2412,3
article_3618,0,Non-clickbait,Báo Mới,Other,2413,3
article_3619,0,Non-clickbait,Báo Mới,Other,2414,3
article_3622,0,Non-clickbait,Báo Mới,Other,2417,3
article_3624,0,Non-clickbait,Báo Mới,Other,2418,3
article_3626,0,Non-clickbait,Báo Mới,Other,2420,3
article_3632,0,Non-clickbait,Báo Mới,Other,2425,3
article_3635,0,Non-clickbait,Báo Mới,Other,2428,3
article_3636,0,Non-clickbait,Báo Mới,Other,2429,3
article_3639,0,Non-clickbait,Báo Mới,Other,2432,3
article_3647,0,Non-clickbait,Báo Mới,Other,2439,3
article_3648,1,Clickbait,24h,Giải trí & Showbiz,3361,3
article_3650,1,Clickbait,24h,Giải trí & Showbiz,2440,3
article_3651,0,Non-clickbait,24h,Giải trí & Showbiz,2441,3
article_3655,0,Non-clickbait,24h,Giải trí & Showbiz,2444,3
article_3683,0,Non-clickbait,24h,Thể thao,2450,3
article_3687,0,Non-clickbait,24h,Tin tức tổng hợp,2453,3
article_3688,0,Non-clickbait,24h,Tin tức tổng hợp,2454,3
article_3694,1,Clickbait,24h,Sức khỏe & Đời sống,3370,3
article_3696,1,Clickbait,24h,Sức khỏe & Đời sống,3371,3
article_3697,1,Clickbait,24h,Sức khỏe & Đời sống,3372,3
article_3711,1,Clickbait,24h,Sức khỏe & Đời sống,3384,3
article_3724,0,Non-clickbait,24h,Sức khỏe & Đời sống,2463,3
article_3726,1,Clickbait,24h,Du lịch & Ẩm thực,3389,3
article_3729,1,Clickbait,24h,Du lịch & Ẩm thực,2465,3
article_3736,1,Clickbait,24h,Du lịch & Ẩm thực,3391,3
article_3737,0,Non-clickbait,24h,Du lịch & Ẩm thực,2469,3
article_3739,0,Non-clickbait,24h,Du lịch & Ẩm thực,2470,3
article_3742,0,Non-clickbait,24h,Du lịch & Ẩm thực,2471,3
article_3747,1,Clickbait,24h,Du lịch & Ẩm thực,3393,3
article_3762,0,Non-clickbait,24h,Du lịch & Ẩm thực,2476,3
article_3763,1,Clickbait,24h,Du lịch & Ẩm thực,3402,3
article_3764,0,Non-clickbait,24h,Du lịch & Ẩm thực,2477,3
article_3772,1,Clickbait,24h,Du lịch & Ẩm thực,3405,3
article_3779,1,Clickbait,24h,Du lịch & Ẩm thực,3407,3
article_3780,0,Non-clickbait,24h,Du lịch & Ẩm thực,2484,3
article_3791,0,Non-clickbait,24h,Giáo dục & Học đường,2493,3
article_3796,1,Clickbait,24h,Giáo dục & Học đường,2495,3
article_3797,0,Non-clickbait,24h,Giáo dục & Học đường,2496,3
article_0004,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2,4
article_0008,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2498,4
article_0010,0,Non-clickbait,VnExpress,Tin tức tổng hợp,4,4
article_0012,0,Non-clickbait,VnExpress,Tin tức tổng hợp,6,4
article_0014,0,Non-clickbait,VnExpress,Tin tức tổng hợp,8,4
article_0016,0,Non-clickbait,VnExpress,Tin tức tổng hợp,10,4
article_0018,0,Non-clickbait,VnExpress,Tin tức tổng hợp,12,4
article_0019,0,Non-clickbait,VnExpress,Tin tức tổng hợp,13,4
article_0027,0,Non-clickbait,VnExpress,Tin tức tổng hợp,21,4
article_0029,0,Non-clickbait,VnExpress,Tin tức tổng hợp,23,4
article_0033,0,Non-clickbait,VnExpress,Tin tức tổng hợp,27,4
article_0039,0,Non-clickbait,VnExpress,Tin tức tổng hợp,33,4
article_0054,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,48,4
article_0055,0,Non-clickbait,Tuổi Trẻ,Other,49,4
article_0058,0,Non-clickbait,Tuổi Trẻ,Other,52,4
article_0059,1,Clickbait,Tuổi Trẻ,Other,2500,4
article_0062,1,Clickbait,Tuổi Trẻ,Other,2501,4
article_0066,0,Non-clickbait,Tuổi Trẻ,Other,57,4
article_0071,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,62,4
article_0075,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,66,4
article_0093,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,83,4
article_0098,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,88,4
article_0099,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,89,4
article_0101,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,91,4
article_0103,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,93,4
article_0107,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,97,4
article_0110,0,Non-clickbait,VietNamNet,Chính trị & An ninh,100,4
article_0121,0,Non-clickbait,VietNamNet,Chính trị & An ninh,110,4
article_0129,0,Non-clickbait,VietNamNet,Chính trị & An ninh,118,4
article_0136,0,Non-clickbait,VietNamNet,Chính trị & An ninh,125,4
article_0137,0,Non-clickbait,VietNamNet,Chính trị & An ninh,126,4
article_0138,0,Non-clickbait,VietNamNet,Chính trị & An ninh,127,4
article_0142,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2507,4
article_0146,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2511,4
article_0147,1,Clickbait,SaoStar,Giải trí & Showbiz,2512,4
article_0163,1,Clickbait,SaoStar,Giải trí & Showbiz,138,4
article_0165,1,Clickbait,SaoStar,Giải trí & Showbiz,140,4
article_0168,1,Clickbait,SaoStar,Giải trí & Showbiz,2518,4
article_0176,1,Clickbait,SaoStar,Giải trí & Showbiz,150,4
article_0198,0,Non-clickbait,24h,Tin tức tổng hợp,168,4
article_0204,0,Non-clickbait,24h,Tin tức tổng hợp,174,4
article_0210,0,Non-clickbait,24h,Tin tức tổng hợp,180,4
article_0229,1,Clickbait,Báo Mới,Thể thao,2528,4
article_0232,0,Non-clickbait,Báo Mới,Thể thao,2530,4
article_0233,1,Clickbait,Báo Mới,Thể thao,2531,4
article_0237,1,Clickbait,Báo Mới,Thể thao,2533,4
article_0239,0,Non-clickbait,Báo Mới,Thể thao,2534,4
article_0248,0,Non-clickbait,Báo Mới,Thể thao,200,4
article_0249,0,Non-clickbait,Báo Mới,Thể thao,201,4
article_0255,0,Non-clickbait,Báo Mới,Thể thao,206,4
article_0259,1,Clickbait,Báo Mới,Thể thao,210,4
article_0261,0,Non-clickbait,Báo Mới,Thể thao,212,4
article_0263,0,Non-clickbait,Báo Mới,Thể thao,214,4
article_0265,0,Non-clickbait,Báo Mới,Thể thao,216,4
article_0267,0,Non-clickbait,Báo Mới,Thể thao,218,4
article_0268,0,Non-clickbait,Báo Mới,Thể thao,219,4
article_0270,1,Clickbait,Báo Mới,Thể thao,2539,4
article_0271,0,Non-clickbait,Báo Mới,Thể thao,221,4
article_0274,0,Non-clickbait,Báo Mới,Thể thao,223,4
article_0289,0,Non-clickbait,VnExpress,Quốc tế,234,4
article_0290,0,Non-clickbait,VnExpress,Quốc tế,235,4
article_0291,0,Non-clickbait,VnExpress,Quốc tế,236,4
article_0297,0,Non-clickbait,VnExpress,Quốc tế,241,4
article_0298,0,Non-clickbait,VnExpress,Quốc tế,242,4
article_0305,0,Non-clickbait,VnExpress,Quốc tế,245,4
article_0323,0,Non-clickbait,VnExpress,Quốc tế,260,4
article_0330,1,Clickbait,Tuổi Trẻ,Other,2550,4
article_0333,0,Non-clickbait,Tuổi Trẻ,Quốc tế,269,4
article_0334,0,Non-clickbait,Tuổi Trẻ,Quốc tế,270,4
article_0336,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,272,4
article_0340,0,Non-clickbait,Tuổi Trẻ,Other,275,4
article_0344,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,279,4
article_0346,1,Clickbait,Thanh Niên,Other,2552,4
article_0351,0,Non-clickbait,Thanh Niên,Other,284,4
article_0352,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,285,4
article_0353,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,286,4
article_0360,0,Non-clickbait,Thanh Niên,Other,293,4
article_0363,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2554,4
article_0367,0,Non-clickbait,Thanh Niên,Other,298,4
article_0368,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,299,4
article_0376,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,307,4
article_0377,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,308,4
article_0380,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,311,4
article_0402,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,326,4
article_0404,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,327,4
article_0409,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,332,4
article_0416,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,339,4
article_0418,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,340,4
article_0419,0,Non-clickbait,Kênh14,Thể thao,2561,4
article_0420,1,Clickbait,Kênh14,Thể thao,341,4
article_0424,1,Clickbait,Kênh14,Thể thao,345,4
article_0425,0,Non-clickbait,Kênh14,Thể thao,346,4
article_0429,1,Clickbait,SaoStar,Sức khỏe & Đời sống,349,4
article_0431,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,351,4
article_0440,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,356,4
article_0443,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,359,4
article_0455,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,367,4
article_0458,1,Clickbait,24h,Quốc tế,2571,4
article_0465,0,Non-clickbait,24h,Quốc tế,373,4
article_0466,0,Non-clickbait,24h,Quốc tế,374,4
article_0468,0,Non-clickbait,24h,Quốc tế,376,4
article_0469,1,Clickbait,24h,Quốc tế,2574,4
article_0480,1,Clickbait,24h,Quốc tế,2577,4
article_0481,1,Clickbait,24h,Quốc tế,2578,4
article_0503,0,Non-clickbait,Báo Mới,Quốc tế,403,4
article_0510,0,Non-clickbait,Báo Mới,Quốc tế,407,4
article_0512,0,Non-clickbait,Báo Mới,Quốc tế,409,4
article_0514,1,Clickbait,Báo Mới,Quốc tế,2585,4
article_0515,1,Clickbait,Báo Mới,Quốc tế,2586,4
article_0517,1,Clickbait,Báo Mới,Quốc tế,2587,4
article_0526,0,Non-clickbait,Báo Mới,Quốc tế,419,4
article_0538,0,Non-clickbait,Báo Mới,Quốc tế,427,4
article_0543,0,Non-clickbait,Báo Mới,Quốc tế,2593,4
article_0547,0,Non-clickbait,Báo Mới,Quốc tế,434,4
article_0548,0,Non-clickbait,Báo Mới,Quốc tế,435,4
article_0553,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,440,4
article_0559,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,442,4
article_0567,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,450,4
article_0569,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,452,4
article_0580,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,461,4
article_0590,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,470,4
article_0604,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,484,4
article_0609,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,488,4
article_0612,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,491,4
article_0614,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,493,4
article_0618,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,495,4
article_0620,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,497,4
article_0627,0,Non-clickbait,Thanh Niên,Quốc tế,503,4
article_0635,0,Non-clickbait,Thanh Niên,Other,510,4
article_0637,1,Clickbait,Thanh Niên,Quốc tế,512,4
article_0639,0,Non-clickbait,Thanh Niên,Quốc tế,2603,4
article_0640,0,Non-clickbait,Thanh Niên,Quốc tế,514,4
article_0647,0,Non-clickbait,Thanh Niên,Other,520,4
article_0651,1,Clickbait,Thanh Niên,Other,2606,4
article_0660,1,Clickbait,Thanh Niên,Other,2613,4
article_0690,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,546,4
article_0697,1,Clickbait,Kênh14,Giải trí & Showbiz,2624,4
article_0711,1,Clickbait,SaoStar,Quốc tế,2632,4
article_0713,1,Clickbait,SaoStar,Quốc tế,2634,4
article_0716,1,Clickbait,SaoStar,Quốc tế,2636,4
article_0717,1,Clickbait,SaoStar,Quốc tế,2637,4
article_0719,1,Clickbait,SaoStar,Quốc tế,2639,4
article_0723,1,Clickbait,SaoStar,Quốc tế,2642,4
article_0732,1,Clickbait,24h,Chính trị & An ninh,2648,4
article_0733,1,Clickbait,24h,Chính trị & An ninh,2649,4
article_0737,1,Clickbait,24h,Chính trị & An ninh,565,4
article_0738,1,Clickbait,24h,Chính trị & An ninh,2650,4
article_0740,1,Clickbait,24h,Chính trị & An ninh,2652,4
article_0743,0,Non-clickbait,24h,Giải trí & Showbiz,568,4
article_0749,0,Non-clickbait,24h,Chính trị & An ninh,574,4
article_0750,0,Non-clickbait,24h,Chính trị & An ninh,575,4
article_0754,0,Non-clickbait,24h,Chính trị & An ninh,579,4
article_0759,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,583,4
article_0764,0,Non-clickbait,Báo Mới,Other,588,4
article_0777,0,Non-clickbait,Báo Mới,Other,601,4
article_0780,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,604,4
article_0787,0,Non-clickbait,Báo Mới,Other,611,4
article_0792,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,616,4
article_0797,0,Non-clickbait,Báo Mới,Other,621,4
article_0798,0,Non-clickbait,Báo Mới,Other,622,4
article_0799,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,623,4
article_0800,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,624,4
article_0805,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,629,4
article_0808,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,632,4
article_0815,0,Non-clickbait,Báo Mới,Other,638,4
article_0820,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,643,4
article_0824,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,647,4
article_0831,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2655,4
article_0834,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,653,4
article_0835,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,654,4
article_0845,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,663,4
article_0847,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,665,4
article_0848,1,Clickbait,VnExpress,Công nghệ & Khoa học,2656,4
article_0851,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,668,4
article_0863,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,680,4
article_0867,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,684,4
article_0871,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,688,4
article_0880,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,696,4
article_0895,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,708,4
article_0915,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,725,4
article_0918,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,728,4
article_0923,0,Non-clickbait,Thanh Niên,Other,732,4
article_0927,0,Non-clickbait,Thanh Niên,Other,735,4
article_0933,0,Non-clickbait,Thanh Niên,Other,740,4
article_0937,1,Clickbait,VietNamNet,Thể thao,741,4
article_0949,0,Non-clickbait,VietNamNet,Thể thao,750,4
article_0950,0,Non-clickbait,VietNamNet,Thể thao,751,4
article_0953,1,Clickbait,VietNamNet,Thể thao,2673,4
article_0959,0,Non-clickbait,VietNamNet,Thể thao,757,4
article_0964,0,Non-clickbait,VietNamNet,Thể thao,761,4
article_0974,1,Clickbait,Kênh14,Giải trí & Showbiz,771,4
article_1011,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2697,4
article_1014,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2699,4
article_1021,1,Clickbait,24h,Kinh doanh & Kinh tế,2706,4
article_1030,1,Clickbait,24h,Other,792,4
article_1032,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2711,4
article_1040,0,Non-clickbait,24h,Other,797,4
article_1053,0,Non-clickbait,Báo Mới,Other,807,4
article_1054,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,808,4
article_1055,0,Non-clickbait,Báo Mới,Other,809,4
article_1060,0,Non-clickbait,Báo Mới,Other,813,4
article_1065,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,818,4
article_1068,0,Non-clickbait,Báo Mới,Other,821,4
article_1082,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,830,4
article_1088,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,835,4
